DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
05/06/2025,2:00,12271.7002,1193.22,6990.71,1468.65,10834,6746.75,3904.72,1008.71,44418.4602,E1,N,N
05/06/2025,2:00,12520.7002,1227.53,7073.25,1462.64,10715.5,6673.5801,3811.8701,940.593,44425.6634,E2,N,N
05/06/2025,2:00,11925.7998,1227.8,7067.4399,1480.7,10898.0996,6743.0698,3843.3899,955.771,44142.07,E3,N,N
05/06/2025,2:00,12063.1504,1208.41,7039.4023,1466.53,10691.4004,6669.3525,3854.9475,976.0538,43969.2469,M,Y,N
05/06/2025,2:00,11983.2998,1319.05,7090.7402,1480.0699,10261.2998,7001.75,4014.9099,1138.85,44289.9696,X,N,N
05/06/2025,3:00,12015.4639,1289.1787,7047.5869,1481.2206,10107.3047,6510.2607,3778.9429,1179.106,43409.0644,A3,N,N
05/06/2025,3:00,11823.75,1274.4576,7031.6333,1466.67,10109.7354,6621.7686,3679.0649,1198.1187,43205.1985,A6,N,N
05/06/2025,3:00,11339,1140.95,7181.98,1402.87,9830.5303,6331.2598,3748.78,1017.23,41992.6001,E,N,N
05/06/2025,3:00,12034.2998,1150.28,7085.8101,1407.03,10495.4004,6481.2798,3795.1899,1042.02,43491.31,E1,N,N
05/06/2025,3:00,12278.7002,1190.3,7190.71,1412.8,10378,6418.52,3702.5901,920.943,43492.5633,E2,N,N
05/06/2025,3:00,11723.7998,1186.74,7172.9102,1430.09,10542.2002,6451.5898,3731.71,947.704,43186.744,E3,N,N
05/06/2025,3:00,11843.9502,1167.0675,7157.8525,1413.1975,10311.5322,6420.6621,3744.5674,981.9742,43040.8036,M,Y,N
05/06/2025,3:00,11829.7002,1288.1899,7035.9302,1450.03,9954.9004,6818.29,3934.6499,1110.48,43422.1706,X,N,N
05/06/2025,4:00,11961.4736,1258.5724,7057.7378,1424.6328,9812.375,6404.2075,3584.8577,1149.6246,42653.4814,A3,N,N
05/06/2025,4:00,11706.7822,1217.1882,7017.646,1398.7327,9851.1768,6533.627,3518.0977,1185.8624,42429.113,A6,N,N
05/06/2025,4:00,11138.7998,1143.73,7144.8501,1375.7,9524.6504,6203.1802,3669.48,961.803,41162.1935,E,N,N
05/06/2025,4:00,11879.2998,1151.72,7068.2202,1385.52,10151.9004,6326.1299,3726.3701,990.772,42679.9324,E1,N,N
05/06/2025,4:00,12108.7998,1190.45,7163.3101,1387.0601,10045.5996,6281.9302,3618.79,877.789,42673.7288,E2,N,N
05/06/2025,4:00,11524.5,1186.65,7135.48,1407.5699,10190.5996,6305.6802,3644.8401,900.234,42295.5538,E3,N,N
05/06/2025,4:00,11662.8496,1168.1375,7127.9653,1388.9625,9978.1875,6279.23,3664.8701,932.6495,42202.852,M,Y,N
05/06/2025,4:00,11836.4004,1281.86,7026.8701,1438.83,9816.0098,6762.8701,3868,1078.38,43109.2204,X,N,N
05/06/2025,5:00,11815.9063,1255.1414,7004.0854,1425.7734,9835.8984,6495.4058,3558.6592,1149.8477,42540.7176,A3,N,N
05/06/2025,5:00,11606.3135,1221.499,6920.6216,1417.0527,9877.9209,6692.9839,3501.7075,1193.0596,42431.1587,A6,N,N
05/06/2025,5:00,11201.5,1165.86,7030.4399,1375.55,9573.8496,6222.8501,3623.45,991.91,41185.4096,E,N,N
05/06/2025,5:00,11955.5,1164.91,7009.3101,1381.99,10192.0996,6333.2998,3706.97,1034.3,42778.3795,E1,N,N
05/06/2025,5:00,12169.0996,1204.87,7085.6201,1383.72,10076.7998,6296.3501,3584.1101,919.825,42720.3947,E2,N,N
05/06/2025,5:00,11553.9004,1199.1899,7070.7402,1401.89,10208.5996,6324.5,3610.1699,935.468,42304.458,E3,N,N
05/06/2025,5:00,11720,1183.7075,7049.0278,1385.7875,10012.8379,6294.25,3631.175,970.3757,42247.1614,M,Y,N
05/06/2025,5:00,11936.5,1284.35,7008.4702,1437.67,9895.1904,6822.6201,3859.02,1078.26,43322.0807,X,N,N
05/06/2025,6:00,12230.8145,1299.4283,7015.124,1485.9302,10245.2783,6785.52,3669.9172,1171.4454,43903.4579,A3,N,N
05/06/2025,6:00,12036.2988,1285.4674,6942.4146,1513.8857,10326.3857,6968.0317,3603.8101,1221.7205,43898.0145,A6,N,N
05/06/2025,6:00,11697.9004,1230.23,6967.73,1440.33,10310.2002,6475,3680.0801,1042.86,42844.3307,E,N,N
05/06/2025,6:00,12461.7998,1221.21,6967.2798,1450.74,10879.5,6559.0098,3780.97,1064.99,44385.4994,E1,N,N
05/06/2025,6:00,12670.2002,1267.61,7032.1699,1439.33,10755.2998,6513.1899,3648.95,952.505,44279.2548,E2,N,N
05/06/2025,6:00,12013.2002,1264.37,7004.7998,1459.6801,10881.9004,6557.1001,3661.3501,970.016,43812.4167,E3,N,N
05/06/2025,6:00,12210.7744,1245.855,6992.9951,1447.52,10706.7246,6526.0747,3692.8374,1007.5928,43830.374,M,Y,N
05/06/2025,6:00,12415.0996,1341.8101,6954.6602,1478.72,10417.4004,7082.4502,3907.9299,1108.1801,44706.2505,X,N,N
05/06/2025,7:00,12792.252,1402.7679,6989.1475,1547.5192,11115.2412,7216.3042,3872.9209,1215.5345,46151.6874,A3,N,N
05/06/2025,7:00,12585.1465,1388.8827,6965.7798,1562.286,11158.126,7338.0547,3812.3696,1267.5596,46078.2049,A6,N,N
05/06/2025,7:00,12329.2002,1333.5601,6888.1001,1523.84,11603.7002,6963.6699,3865.52,1085.79,45593.3805,E,N,N
05/06/2025,7:00,13087.7002,1320.62,6959.3198,1530.61,12117.2998,7033.9302,3996.8501,1133.79,47180.1201,E1,N,N
05/06/2025,7:00,13299.5996,1379.22,7000.6699,1516.95,11952.0996,6962.5801,3850.6699,1027.8,46989.5891,E2,N,N
05/06/2025,7:00,12592.0996,1377.65,6992.6001,1537.05,12082.2998,7033.7998,3848.78,1053.47,46517.7493,E3,N,N
05/06/2025,7:00,12827.1504,1352.7626,6960.1724,1527.1125,11938.8506,6998.4951,3890.4551,1075.2125,46570.2112,M,Y,N
05/06/2025,7:00,13003.7998,1463.96,6965.2402,1552.08,11361.5996,7588,4069.76,1169.67,47174.1096,X,N,N
05/06/2025,8:00,13147.0068,1414.7948,7065.4429,1577.2684,11563.2295,7490.7363,3983.3005,1248.4462,47490.2254,A3,N,N
05/06/2025,8:00,12961.998,1392.923,7071.6064,1601.2676,11638.3799,7660.2041,3963.5442,1304.5723,47594.4955,A6,N,N
05/06/2025,8:00,12593.7998,1377.53,6879.0801,1564.3,12293.4004,7226.4199,3946.1299,1119.9,47000.5601,E,N,N
05/06/2025,8:00,13335.4004,1359.08,6937.75,1574.8,12735.7002,7299.9102,4055.51,1164.5699,48462.7207,E1,N,N
05/06/2025,8:00,13562.2998,1424.85,6969.1499,1558.91,12532.7002,7214.6899,3917.6299,1056.7,48236.9297,E2,N,N
05/06/2025,8:00,12844.5,1425.4,6958.54,1592.4399,12691.9004,7315.8198,3916.3799,1089.22,47834.2,E3,N,N
05/06/2025,8:00,13084,1396.715,6936.1299,1572.6125,12563.4258,7264.21,3958.9124,1107.5974,47883.603,M,Y,N
05/06/2025,8:00,13334.7002,1504.0699,7016.8301,1572.67,11969.5,7914.2798,4126.5498,1234.59,48673.1898,X,N,N
05/06/2025,9:00,13778.1504,1422.6621,7529.998,1615.184,12012.4854,7778.4795,4151.6372,1252.6929,49541.2895,A3,N,N
05/06/2025,9:00,13655.6436,1383.1945,7562.4639,1615.1558,12076.4453,8012.3013,4152.4043,1296.6202,49754.2289,A6,N,N
05/06/2025,9:00,12977.7002,1407.24,7364.8501,1674.52,12509.4004,7394.5801,4074.1101,1124.02,48526.4209,E,N,N
05/06/2025,9:00,13572.0996,1390.95,7424.4902,1692.2,12916.7002,7508.9902,4130.8501,1189.25,49825.5303,E1,N,N
05/06/2025,9:00,13913.5996,1463.04,7424.0098,1674.23,12695.5,7427.1099,4031.04,1089.83,49718.3593,E2,N,N
05/06/2025,9:00,13225,1456.61,7407.27,1724.3199,12854.7002,7521.21,4019.47,1123.5,49332.0801,E3,N,N
05/06/2025,9:00,13422.0996,1429.46,7405.1548,1691.3175,12744.0752,7462.9727,4063.8674,1131.65,49350.5972,M,Y,N
05/06/2025,9:00,13912.0996,1541.7,7351.52,1585.1899,12271.5,8125.9302,4238.2002,1275.04,50301.1799,X,N,N
05/06/2025,10:00,14429.627,1448.4133,7831.646,1629.3209,12272.9873,7879.6812,4439.0928,1302.3425,51233.111,A3,N,N
05/06/2025,10:00,14286.8467,1392.2727,7844.8994,1613.431,12297.8945,8064.48,4322.6001,1301.4478,51123.8722,A6,N,N
05/06/2025,10:00,13572,1428.96,7819.3799,1755.74,12777.5,7577.96,4296.7998,1133.25,50361.5897,E,N,N
05/06/2025,10:00,13950.9004,1429.08,7879.1001,1771.1899,13084.5,7766.0298,4326.8101,1209.24,51416.8503,E1,N,N
05/06/2025,10:00,14482.4004,1503.01,7913.2202,1762.58,12877.5996,7668.8198,4242.1499,1135.83,51585.6099,E2,N,N
05/06/2025,10:00,13815,1489.33,7881.5601,1821,13034.5,7781.8901,4213.9302,1153.85,51191.0604,E3,N,N
05/06/2025,10:00,13955.0752,1462.595,7873.3154,1777.6274,12943.5254,7698.6753,4269.9224,1158.0425,51138.7786,M,Y,N
05/06/2025,10:00,14613.9004,1592.9399,7527.46,1629.86,12739.7998,8367.75,4407.8901,1327.1801,52206.7803,X,N,N
05/06/2025,11:00,14953.5889,1481.0264,7832.6904,1646.8929,12325.4385,8023.5601,4622.6514,1364.413,52250.2616,A3,N,N
05/06/2025,11:00,14854.4326,1410.2717,7708.8745,1625.9601,12289.7334,8147.499,4512.0518,1326.6224,51875.4455,A6,N,N
05/06/2025,11:00,14295.2002,1468.28,7802.8901,1768.37,12938.5,7834.46,4556.9199,1162.71,51827.3302,E,N,N
05/06/2025,11:00,14398.4004,1486.4301,7912.6299,1777.87,13182.2002,8064.27,4511.75,1256.39,52589.9406,E1,N,N
05/06/2025,11:00,15126.4004,1565.26,7986.6602,1783.4301,12986.4004,7972.3701,4490.6499,1188.91,53100.0811,E2,N,N
05/06/2025,11:00,14629.4004,1547.37,7998.75,1851.59,13103,8105.3501,4455.3398,1205.09,52895.8903,E3,N,N
05/06/2025,11:00,14612.3496,1516.835,7925.2324,1795.3149,13052.5254,7994.1128,4503.665,1203.275,52603.3101,M,Y,N
05/06/2025,11:00,15209.7998,1635.52,7529.2402,1646.28,12946.2002,8577.2305,4556.9502,1349.02,53450.2409,X,N,N
05/06/2025,12:00,15351.4492,1566.4592,7760.8179,1659.9802,12543.6094,8283.0156,4815.0449,1435.5253,53415.9017,A3,N,N
05/06/2025,12:00,15268.1992,1485.5328,7557.0801,1647.5695,12364.1816,8440.1436,4674.5718,1401.0359,52838.3145,A6,N,N
05/06/2025,12:00,15014.7998,1479.29,7709.9702,1762.88,13063.7002,8070.8198,4816.2402,1188.16,53105.8602,E,N,N
05/06/2025,12:00,14737.7998,1500.4301,7822.6001,1767.89,13331.0996,8372.29,4674.7402,1294.85,53501.6998,E1,N,N
05/06/2025,12:00,15663.2002,1580.54,7896.48,1780.96,13071.5,8281.0596,4751.02,1231.9301,54256.6899,E2,N,N
05/06/2025,12:00,15397.9004,1550.52,7947.8501,1851.91,13212.0996,8451.0303,4709.3799,1238.73,54359.4203,E3,N,N
05/06/2025,12:00,15203.4258,1527.6951,7844.2251,1790.91,13169.5996,8293.7998,4737.8447,1238.4175,53805.9176,M,Y,N
05/06/2025,12:00,15641.0996,1662.2,7515.2998,1646.15,13122.2998,8684.3398,4752.7798,1388,54412.1688,X,N,N
05/06/2025,13:00,15562.4141,1563.9033,7678.4541,1642.7225,12753.4541,8461.834,5010.5469,1437.3794,54110.7084,A3,N,N
05/06/2025,13:00,15577.083,1488.1691,7509.085,1624.6719,12519.9033,8662.54,4833.7881,1412.5767,53627.8171,A6,N,N
05/06/2025,13:00,15685.2998,1493.8199,7722.4102,1779.4301,13303.9004,8388.0303,5027.0098,1219.01,54618.9105,E,N,N
05/06/2025,13:00,15245.2002,1540.97,7788.2798,1778.9399,13514.2002,8737.0195,4809.8599,1353.67,54768.1395,E1,N,N
05/06/2025,13:00,16267.0996,1612.99,7852.7002,1796.92,13216.7002,8631.5195,4986.77,1287.54,55652.2395,E2,N,N
05/06/2025,13:00,16185.2002,1583.73,7855.21,1871.96,13312.2002,8856.4199,4948.7998,1295.05,55908.5701,E3,N,N
05/06/2025,13:00,15845.7002,1557.8776,7804.6504,1806.8125,13336.75,8653.248,4943.1094,1288.8176,55236.9657,M,Y,N
05/06/2025,13:00,15899.0996,1671.65,7499.3398,1646.39,13042.2002,8803.1299,4974.6299,1395.48,54931.9194,X,N,N
05/06/2025,14:00,15755.5723,1586.1976,7605.7373,1660.4094,12911.3311,8754.6211,5234.9268,1461.6779,54970.4735,A3,N,N
05/06/2025,14:00,15754.2549,1529.3761,7521.5034,1669.6356,12607.668,8945.376,5018.0791,1468.4608,54514.3539,A6,N,N
05/06/2025,14:00,16282.7998,1514.9301,7801.04,1782.41,13465.5996,8688.2998,5229.73,1263.9399,56028.7492,E,N,N
05/06/2025,14:00,15636.7998,1570.14,7850.52,1780.3101,13855.2998,9135.0303,4962.3999,1409.99,56200.4899,E1,N,N
05/06/2025,14:00,16828.0996,1636.11,7889.3799,1802.3199,13452.7002,9005.0498,5214.04,1350.51,57178.2094,E2,N,N
05/06/2025,14:00,16836,1605.11,7907.54,1882.01,13477.7998,9272.0703,5186.9502,1361.6899,57529.1702,E3,N,N
05/06/2025,14:00,16395.9258,1581.5725,7862.1201,1811.7625,13562.8496,9025.1123,5148.2803,1346.5325,56734.1556,M,Y,N
05/06/2025,14:00,16049.4004,1667.67,7470.9502,1647.96,12979.7002,9001.4502,5201.8599,1441.28,55460.2709,X,N,N
05/06/2025,15:00,15813.8965,1621.8519,7576.8516,1634.5048,12853.6055,9055.957,5399.3145,1520.0179,55475.9997,A3,N,N
05/06/2025,15:00,15893.2451,1580.1517,7518.5981,1701.7987,12625.3311,9157.4902,5148.4165,1519.3956,55144.427,A6,N,N
05/06/2025,15:00,16684.5,1510.08,7848.0698,1816.85,13760.5,8896.96,5433.75,1302.55,57253.2598,E,N,N
05/06/2025,15:00,15906.2002,1575.28,7895.1699,1816.9399,14162.7998,9419.1396,5113.4502,1460.88,57349.8596,E1,N,N
05/06/2025,15:00,17213.0996,1638.36,7935.2002,1829.42,13717.9004,9284.8301,5416.2002,1404.25,58439.2605,E2,N,N
05/06/2025,15:00,17222.8008,1603.71,7949.3599,1908.4301,13666.9004,9594.29,5389.5601,1415.05,58750.1013,E3,N,N
05/06/2025,15:00,16756.6484,1581.8574,7906.9502,1842.91,13827.0254,9298.8047,5338.2402,1395.6826,57948.1189,M,Y,N
05/06/2025,15:00,16018.4004,1663.9301,7469.96,1647.28,13048.7002,9423.5498,5381.77,1500.97,56154.5605,X,N,N
05/06/2025,16:00,15805.6602,1637.4059,7585.478,1656.5822,13142.208,9416.3467,5529.5039,1562.8568,56336.0417,A3,N,N
05/06/2025,16:00,15869.5137,1577.103,7520.0815,1734.8883,12904.6719,9604.6895,5246.8237,1580.62,56038.3916,A6,N,N
05/06/2025,16:00,16872,1516.51,7849.71,1851.04,13920.5996,9144.6904,5565.1699,1336.98,58056.6999,E,N,N
05/06/2025,16:00,15932.2002,1572.91,7935.6099,1851.92,14229.4004,9662.8398,5180.79,1523.84,57889.5103,E1,N,N
05/06/2025,16:00,17362.5,1632.53,7968.8999,1860.3,13829.4004,9593.6201,5539.7598,1458.4,59245.4102,E2,N,N
05/06/2025,16:00,17231.5,1591.98,7974.79,1937.46,13734.2002,9906.5098,5527.04,1484.84,59388.32,E3,N,N
05/06/2025,16:00,16849.5508,1578.4825,7932.2529,1875.1799,13928.3994,9576.916,5453.1899,1451.0149,58644.9863,M,Y,N
05/06/2025,16:00,15940.7998,1668.59,7479.8999,1648.55,13239.2998,9916.2402,5523.8198,1546.5601,56963.7596,X,N,N
05/06/2025,17:00,15845.4473,1660.7195,7430.7627,1661.8695,13412.7471,9809.1553,5642.1816,1600.1425,57063.0255,A3,N,N
05/06/2025,17:00,15743.7402,1618.7048,7464.5317,1718.9592,13272.8867,9980.1299,5322.5386,1635.9207,56757.4118,A6,N,N
05/06/2025,17:00,16829.4004,1554.08,7852.7002,1849.3199,14263,9452.1602,5666.8799,1368.12,58835.6606,E,N,N
05/06/2025,17:00,15899.7002,1591.8199,7972.7998,1839.85,14173.5996,9934.6396,5229.0698,1572.98,58214.4589,E1,N,N
05/06/2025,17:00,17355.5,1650.99,7980.04,1850.9399,13982,9945.71,5643.4502,1511.0699,59919.7,E2,N,N
05/06/2025,17:00,16963.9004,1605.67,7956.8701,1923.97,13830.2002,10211.7002,5624.52,1518.9,59635.7309,E3,N,N
05/06/2025,17:00,16762.125,1600.6399,7940.6025,1866.02,14062.2002,9886.0527,5540.9795,1492.7675,59151.3873,M,Y,N
05/06/2025,17:00,16048.9004,1682.3,7494.4902,1664.72,13633.7998,10307.4004,5660.9302,1584.6801,58077.2211,X,N,N
05/06/2025,18:00,15712.5996,1663.0952,7343.4941,1653.947,13789.1504,10030.0723,5673.0645,1637.2139,57502.637,A3,N,N
05/06/2025,18:00,15593.9004,1620.0942,7436.7632,1741.3705,13744.7266,10278.3516,5334.377,1689.6956,57439.2791,A6,N,N
05/06/2025,18:00,16543.0996,1562.74,7785.2998,1846.9,14571.7998,9690.0898,5696.75,1379.65,59076.329,E,N,N
05/06/2025,18:00,15749.7002,1575.75,7836.3799,1826.89,14121.0996,9998.9902,5237.52,1580.86,57927.1899,E1,N,N
05/06/2025,18:00,17168.5,1642.84,7861.6899,1841.04,14197.5996,10255.2002,5633.8101,1520.8101,60121.4899,E2,N,N
05/06/2025,18:00,16451.8008,1590.97,7846.4502,1904.15,13984,10381.9004,5616.0698,1494.34,59269.6812,E3,N,N
05/06/2025,18:00,16478.2754,1593.075,7832.4551,1854.745,14218.625,10081.5449,5546.0376,1493.915,59098.673,M,Y,N
05/06/2025,18:00,16015.0996,1705.42,7472.3501,1677.8199,13930.2002,10652.4004,5673,1622.6,58748.8902,X,N,N
05/06/2025,19:00,15426.3213,1669.6432,7169.6509,1673.316,13865.7305,10172.2949,5635.9326,1563.0243,57175.9137,A3,N,N
05/06/2025,19:00,15185.1855,1646.9406,7240.2231,1732.2422,13851.5605,10370.7441,5287.9609,1615.2534,56930.1103,A6,N,N
05/06/2025,19:00,15976.7002,1561.55,7524.4302,1820.21,14866.5996,9732.4199,5600.1899,1371.98,58454.0798,E,N,N
05/06/2025,19:00,15459.2998,1578.5601,7510.96,1794.71,14138.4004,9935.5596,5149.5298,1552.63,57119.6497,E1,N,N
05/06/2025,19:00,16742.9004,1656,7559.3799,1805.85,14402.2998,10284.5,5505.5298,1494.5,59450.9599,E2,N,N
05/06/2025,19:00,15770.2002,1596.91,7531.48,1864.79,14190.7998,10314.2002,5492.3501,1491.38,58252.1103,E3,N,N
05/06/2025,19:00,15987.2744,1598.2551,7531.5625,1821.39,14399.5254,10066.6699,5436.8999,1477.6224,58319.1996,M,Y,N
05/06/2025,19:00,15792.7002,1717.95,7401.2202,1679.11,13893.7002,10647.5996,5552.4399,1612.59,58297.3101,X,N,N
05/06/2025,20:00,14903.5225,1630.8663,7042.0415,1649.5958,13733.416,10023.7139,5468.6733,1485.1298,55936.9591,A3,N,N
05/06/2025,20:00,14638.7656,1640.8883,7148.8232,1721.6223,13749.1758,10165.5889,5168.9761,1537.2439,55771.0841,A6,N,N
05/06/2025,20:00,15464.2998,1530.49,7245.1099,1770.0601,14805.2002,9602.3896,5415.0601,1336.4301,57169.0398,E,N,N
05/06/2025,20:00,15250.5996,1539.29,7215.3198,1756.02,14087.0996,9833.5898,5010.8101,1486.83,56179.5589,E1,N,N
05/06/2025,20:00,16292,1617.37,7265.0801,1759.96,14325.2998,10069.7998,5297.3901,1420.6801,58047.5799,E2,N,N
05/06/2025,20:00,15328.5,1562.4301,7204.4199,1816.46,14178.5,10101.2998,5290.2202,1424.36,56906.19,E3,N,N
05/06/2025,20:00,15583.8496,1562.395,7232.4824,1775.625,14349.0254,9901.7705,5253.3701,1417.075,57075.593,M,Y,N
05/06/2025,20:00,15467.9004,1715.4,7147.3198,1643.09,13583.5,10294.2002,5353.8599,1536.17,56741.4403,X,N,N
05/06/2025,21:00,15131.5186,1644.5038,6893.3677,1689.1415,13931.0889,9939.5352,5383.6421,1431.1561,56043.9539,A3,N,N
05/06/2025,21:00,14851.9365,1665.4419,7070.2622,1744.3718,14010.1875,10063.209,5203.2124,1499.5718,56108.1931,A6,N,N
05/06/2025,21:00,15276.2998,1540.6,6990.4102,1725.13,14828.5996,9475.7803,5291.4199,1295.8101,56424.0499,E,N,N
05/06/2025,21:00,15318.7002,1543.47,6983.5898,1706.42,14432.5,9756.0801,4971.1299,1423.6,56135.49,E1,N,N
05/06/2025,21:00,16140.5,1615.95,7040.4199,1715.61,14425.2998,9861.0303,5176.9502,1356.47,57332.2302,E2,N,N
05/06/2025,21:00,15140.2998,1566.53,6987.2202,1758.1801,14409.5,9934.5596,5166.9102,1356.51,56319.7099,E3,N,N
05/06/2025,21:00,15468.9502,1566.6375,7000.4102,1726.3351,14523.9746,9756.8623,5151.6025,1358.0975,56552.8699,M,Y,N
05/06/2025,21:00,15392.2998,1741.66,7001.6001,1640.48,13637.0996,9945.5898,5218.0298,1460.52,56037.2791,X,N,N
05/06/2025,22:00,14799.8486,1666.5111,7020.4707,1717.0331,13687.252,9545.2871,5212.2544,1440.6702,55089.3272,A3,N,N
05/06/2025,22:00,14608.9297,1709.1028,7134.6445,1784.9362,13831.1719,9552.8516,5126.5728,1463.0637,55211.2732,A6,N,N
05/06/2025,22:00,14792.9004,1509.86,7061.9399,1687.9399,14537.2002,9248.1699,5162.9199,1255.85,55256.7802,E,N,N
05/06/2025,22:00,14984.4004,1516.95,7047.2598,1666.3,14205.5,9580.0996,4898.5498,1364.41,55263.4696,E1,N,N
05/06/2025,22:00,15690.2998,1586.15,7093.02,1677.55,14148.4004,9553.9102,5053.3501,1296.6801,56099.3606,E2,N,N
05/06/2025,22:00,14694.9004,1539.28,7046.04,1713.74,14178.9004,9665.6699,5043.71,1304.15,55186.3907,E3,N,N
05/06/2025,22:00,15040.625,1538.0601,7062.0645,1686.3826,14267.5,9511.9629,5039.6328,1305.2725,55451.5004,M,Y,N
05/06/2025,22:00,15043.4004,1697.4399,7029.3398,1633.74,13267.7998,9459.7002,5063.04,1410.63,54605.0901,X,N,N
05/06/2025,23:00,14260.1592,1600.9335,7131.2471,1642.2416,12745.5352,8895.0264,4885.7578,1383.3566,52544.2574,A3,N,N
05/06/2025,23:00,14109.9404,1656.1012,7213.2031,1735.6978,12907.4326,8857.832,4873.0898,1371.8489,52725.1458,A6,N,N
05/06/2025,23:00,14094.5,1409.9,7171.9399,1607.66,13388.7002,8652.3096,4848.73,1183.7,52357.4397,E,N,N
05/06/2025,23:00,14397,1427.88,7173.5498,1592.58,13218.9004,8968.7305,4644.3501,1295.66,52718.6508,E1,N,N
05/06/2025,23:00,14929.4004,1487.51,7219.3398,1603.72,13128.5,8924.9102,4773.8999,1224.08,53291.3603,E2,N,N
05/06/2025,23:00,14017.4004,1443.13,7162.9702,1636.71,13155.2002,8983.4297,4764.0601,1214.91,52377.8106,E3,N,N
05/06/2025,23:00,14359.5742,1442.105,7181.9502,1610.1675,13222.8252,8882.3447,4757.7603,1229.5875,52686.3146,M,Y,N
05/06/2025,23:00,14420.2998,1608.35,7022.7402,1588.6,12324.2002,8821.8203,4818.4702,1349.8199,51954.3006,X,N,N
05/06/2025,24:00,13572.1641,1512.3517,7196.3364,1599.4856,11735.5918,8133.7104,4537.0215,1308.896,49595.5575,A3,N,N
05/06/2025,24:00,13405.6094,1516.9869,7212.5933,1621.3679,11890.8789,8093.7139,4547.2612,1299.2524,49587.6639,A6,N,N
05/06/2025,24:00,13348.4004,1336.72,7172.1099,1530.48,12142.7998,7962.1201,4505.4502,1117.01,49115.0904,E,N,N
05/06/2025,24:00,13763.2998,1366.55,7168.9199,1527.9399,12099.7002,8270.3096,4371.0098,1192.61,49760.3392,E1,N,N
05/06/2025,24:00,14122.9004,1406.1801,7210.1201,1533.09,12023.4004,8236.46,4448.6001,1149.3101,50130.0612,E2,N,N
05/06/2025,24:00,13304.5,1370.73,7215.9502,1565.97,12060.2002,8226.8301,4449.8101,1129.22,49323.2106,E3,N,N
05/06/2025,24:00,13634.7754,1370.045,7191.7744,1539.3699,12081.5244,8173.9302,4443.7178,1147.0376,49582.1747,M,Y,N
05/06/2025,24:00,13716.7998,1502.4301,7002.1299,1535.26,11385.5996,8154.96,4516.5601,1306.3,49120.0395,X,N,N
05/07/2025,1:00,12888.7617,1409.819,7164.7163,1551.0178,10852.7813,7481.3438,4203.3481,1226.2111,46777.9991,A3,N,N
05/07/2025,1:00,12711.167,1399.4869,7191.4058,1521.2139,10912.4014,7455.2275,4185.2305,1268.2063,46644.3393,A6,N,N
05/07/2025,1:00,12792.4004,1287.3199,7165.3901,1439.78,11137.2002,7327.8701,4196.21,1050.84,46397.0107,E,N,N
05/07/2025,1:00,13253.5,1306.11,7162.1899,1442.8101,11362,7623.6802,4110.8799,1117.99,47379.1601,E1,N,N
05/07/2025,1:00,13449.9004,1333.23,7192.1602,1448.75,11211,7634.8301,4176.8799,1090.5699,47537.3205,E2,Y,N
05/07/2025,1:00,12754.2998,1305.78,7271.0098,1476.91,11269.2002,7510.8101,4180.1802,1062.14,46830.3301,E3,N,N
05/07/2025,1:00,13062.5254,1308.11,7197.6875,1452.0625,11244.8496,7524.2979,4166.0376,1080.385,47035.9555,M,N,N
05/07/2025,1:00,13136.5,1413.33,7020.5098,1493,10572.7998,7657.3799,4241.8198,1250.4,46785.7393,X,N,N
05/07/2025,2:00,12623.2217,1338.5988,7117.6953,1571.3567,10347.6621,7044.9023,4107.9502,1209.6749,45361.062,A3,N,N
05/07/2025,2:00,12497.6768,1322.2987,7133.2407,1515.9081,10386.8018,7070.8184,4081.0847,1240.0117,45247.8409,A6,N,N
05/07/2025,2:00,12270.5,1227.8101,7163.9902,1377.55,10307.2002,6778.2002,3960.5601,990.4,44076.2108,E,N,N
05/07/2025,2:00,12770.7002,1234.11,7159.79,1389.76,10678.5,7149.04,3890.9099,1051.46,45324.2701,E1,N,N
05/07/2025,2:00,12888.7998,1256.9,7170.2002,1390.1801,10489.2002,7114.5898,3953.9399,1032.24,45296.05,E2,Y,N
05/07/2025,2:00,12248,1236.23,7299.8398,1418.34,10534.9004,6966.4502,3957.46,997.411,44658.6314,E3,N,N
05/07/2025,2:00,12544.5,1238.7625,7198.4551,1393.9575,10502.4492,7002.0703,3940.7175,1017.8778,44838.7899,M,N,N
05/07/2025,2:00,12712.5,1350.2,7016.8398,1455.35,10060.2002,7239.3701,4055.5601,1224.72,45114.7402,X,N,N
05/07/2025,3:00,12524.5566,1331.5183,7031.9263,1480.6172,10137.8555,6774.4351,3968.9604,1178.5851,44428.4545,A3,N,N
05/07/2025,3:00,12341.0469,1315.4641,7023.5195,1470.537,10149.126,6790.6587,3940.0369,1202.5035,44232.8926,A6,N,N
05/07/2025,3:00,11926.5996,1204.59,7155.8198,1315.8199,9773.9102,6391.4702,3783.4299,970.395,42522.0346,E,N,N
05/07/2025,3:00,12469.4004,1190.5601,7140.8599,1325.45,10310.4004,6773.25,3731.0801,1022.96,43963.9609,E1,N,N
05/07/2025,3:00,12493.4004,1211.6,7156.3701,1329.85,10064.7002,6761.1602,3791.6599,1004.08,43812.8208,E2,Y,N
05/07/2025,3:00,11908.7002,1193.6899,7235.9199,1351.27,10112,6559.2598,3789.77,986.648,43137.2578,E3,N,N
